DateTime,Date,Time,Windav,Temperature,Humidity,Pressure,Direction
5/2/2013 10:18:12,5/2/2013,10:18:12,0.26,14.80,52.20,967.15,23
5/2/2013 10:18:27,5/2/2013,10:18:27,0.44,14.85,53.29,967.16,11
5/2/2013 10:18:42,5/2/2013,10:18:42,0.11,14.97,54.70,967.15,56
5/2/2013 10:18:57,5/2/2013,10:18:57,0.05,14.92,56.59,967.16,80
5/2/2013 10:19:12,5/2/2013,10:19:12,0.69,14.85,58.29,967.15,58
5/2/2013 10:19:27,5/2/2013,10:19:27,0.13,14.97,56.79,967.16,38
5/2/2013 10:19:42,5/2/2013,10:19:42,0.90,14.85,57.29,967.15,11
5/2/2013 10:19:57,5/2/2013,10:19:57,1.37,14.57,54.40,967.15,0
5/2/2013 10:20:12,5/2/2013,10:20:12,0.91,14.57,54.09,967.16,29
5/2/2013 10:20:27,5/2/2013,10:20:27,1.56,14.35,53.00,967.15,15
5/2/2013 10:20:42,5/2/2013,10:20:42,1.87,14.30,53.59,967.15,3
5/2/2013 10:20:57,5/2/2013,10:20:57,2.27,14.10,52.70,967.16,2
5/2/2013 10:21:12,5/2/2013,10:21:12,2.26,14.10,55.40,967.16,10
5/2/2013 10:21:27,5/2/2013,10:21:27,2.31,14.02,55.09,967.15,359
5/2/2013 10:21:42,5/2/2013,10:21:42,1.54,14.02,54.20,967.13,15
5/2/2013 10:21:57,5/2/2013,10:21:57,0.90,14.05,53.59,967.16,31
5/2/2013 10:22:12,5/2/2013,10:22:12,0.91,14.10,54.09,967.17,359
5/2/2013 10:22:27,5/2/2013,10:22:27,1.62,13.97,55.00,967.17,358
5/2/2013 10:22:42,5/2/2013,10:22:42,1.72,13.94,53.50,967.16,0
5/2/2013 10:22:57,5/2/2013,10:22:57,1.58,14.02,55.79,967.18,20
5/2/2013 10:23:12,5/2/2013,10:23:12,1.40,14.05,56.00,967.18,6
5/2/2013 10:23:27,5/2/2013,10:23:27,1.18,14.02,53.70,967.17,5
5/2/2013 10:23:42,5/2/2013,10:23:42,1.16,14.17,57.09,967.15,26
5/2/2013 10:23:57,5/2/2013,10:23:57,0.68,14.25,57.20,967.16,14
5/2/2013 10:24:12,5/2/2013,10:24:12,0.00,14.37,57.90,967.16,19
5/2/2013 10:24:27,5/2/2013,10:24:27,0.62,14.25,53.40,967.16,10
5/2/2013 10:24:42,5/2/2013,10:24:42,0.97,14.35,54.29,967.15,28
5/2/2013 10:24:57,5/2/2013,10:24:57,0.30,14.44,56.09,967.15,12
5/2/2013 10:25:12,5/2/2013,10:25:12,1.26,14.42,55.50,967.12,38
5/2/2013 10:25:27,5/2/2013,10:25:27,0.93,14.50,56.79,967.12,23
5/2/2013 10:25:42,5/2/2013,10:25:42,0.88,14.52,57.40,967.13,49
5/2/2013 10:25:57,5/2/2013,10:25:57,0.26,14.57,54.29,967.17,11
5/2/2013 10:26:12,5/2/2013,10:26:12,0.00,14.62,54.40,967.17,17
5/2/2013 10:26:27,5/2/2013,10:26:27,0.00,14.72,54.59,967.16,64
5/2/2013 10:26:42,5/2/2013,10:26:42,0.00,14.57,50.79,967.15,88
5/2/2013 10:26:57,5/2/2013,10:26:57,0.00,14.72,51.40,967.16,342
5/2/2013 10:27:12,5/2/2013,10:27:12,0.24,14.72,53.09,967.16,36
5/2/2013 10:27:27,5/2/2013,10:27:27,0.51,14.69,54.20,967.15,53
5/2/2013 10:27:42,5/2/2013,10:27:42,0.51,14.80,56.29,967.13,49
5/2/2013 10:27:57,5/2/2013,10:27:57,0.65,14.89,57.00,967.12,72
5/2/2013 10:28:12,5/2/2013,10:28:12,1.02,14.97,57.29,967.10,90
5/2/2013 10:28:27,5/2/2013,10:28:27,0.23,15.17,56.79,967.12,107
5/2/2013 10:28:42,5/2/2013,10:28:42,0.76,15.05,56.70,967.11,53
5/2/2013 10:28:57,5/2/2013,10:28:57,1.06,14.92,55.20,967.13,3
5/2/2013 10:29:12,5/2/2013,10:29:12,1.31,14.77,53.50,967.15,27
5/2/2013 10:29:27,5/2/2013,10:29:27,1.19,14.64,52.09,967.16,30
5/2/2013 10:29:42,5/2/2013,10:29:42,0.66,14.72,53.29,967.15,36
5/2/2013 10:29:57,5/2/2013,10:29:57,0.00,14.69,52.50,967.16,4
5/2/2013 10:30:12,5/2/2013,10:30:12,0.44,14.57,52.90,967.17,356
5/2/2013 10:30:27,5/2/2013,10:30:27,1.31,14.50,53.09,967.15,5
5/2/2013 10:30:42,5/2/2013,10:30:42,1.33,14.35,50.40,967.15,349
5/2/2013 10:30:57,5/2/2013,10:30:57,1.49,14.35,53.70,967.15,11
5/2/2013 10:31:12,5/2/2013,10:31:12,1.65,14.25,53.70,967.16,3
5/2/2013 10:31:27,5/2/2013,10:31:27,1.38,14.35,55.79,967.13,355
5/2/2013 10:31:42,5/2/2013,10:31:42,1.36,14.25,52.29,967.15,22
5/2/2013 10:31:57,5/2/2013,10:31:57,0.52,14.35,51.29,967.17,32
5/2/2013 10:32:12,5/2/2013,10:32:12,0.34,14.30,49.20,967.17,72
5/2/2013 10:32:27,5/2/2013,10:32:27,0.94,14.30,49.20,967.15,20
5/2/2013 10:32:42,5/2/2013,10:32:42,1.26,14.25,48.50,967.17,12
5/2/2013 10:32:57,5/2/2013,10:32:57,1.33,14.22,48.00,967.19,41
5/2/2013 10:33:12,5/2/2013,10:33:12,0.69,14.37,50.90,967.22,5
5/2/2013 10:33:27,5/2/2013,10:33:27,0.00,14.44,52.20,967.23,99
5/2/2013 10:33:42,5/2/2013,10:33:42,0.41,14.50,52.70,967.23,136
5/2/2013 10:33:57,5/2/2013,10:33:57,0.47,14.50,51.09,967.23,48
5/2/2013 10:34:12,5/2/2013,10:34:12,0.44,14.50,49.50,967.24,168
5/2/2013 10:34:27,5/2/2013,10:34:27,0.73,14.44,49.00,967.23,22
5/2/2013 10:34:42,5/2/2013,10:34:42,0.05,14.57,48.90,967.24,57
5/2/2013 10:34:57,5/2/2013,10:34:57,0.00,14.52,48.20,967.23,63
5/2/2013 10:35:12,5/2/2013,10:35:12,0.00,14.50,45.00,967.24,336
5/2/2013 10:35:27,5/2/2013,10:35:27,0.00,14.50,46.59,967.22,13
5/2/2013 10:35:42,5/2/2013,10:35:42,0.00,14.52,49.90,967.23,67
5/2/2013 10:35:57,5/2/2013,10:35:57,0.00,14.50,47.90,967.22,140
5/2/2013 10:36:12,5/2/2013,10:36:12,0.00,14.52,48.09,967.22,33
5/2/2013 10:36:27,5/2/2013,10:36:27,0.00,14.57,50.40,967.23,43
5/2/2013 10:36:42,5/2/2013,10:36:42,0.23,14.42,48.00,967.22,15
5/2/2013 10:36:57,5/2/2013,10:36:57,0.12,14.42,45.20,967.20,353
5/2/2013 10:37:12,5/2/2013,10:37:12,0.40,14.42,48.00,967.20,11
5/2/2013 10:37:27,5/2/2013,10:37:27,1.02,14.30,49.09,967.18,52
5/2/2013 10:37:42,5/2/2013,10:37:42,0.41,14.35,50.09,967.19,49
5/2/2013 10:37:57,5/2/2013,10:37:57,0.38,14.37,51.20,967.22,42
5/2/2013 10:38:12,5/2/2013,10:38:12,0.73,14.30,49.79,967.23,37
5/2/2013 10:38:27,5/2/2013,10:38:27,0.34,14.25,47.40,967.26,33
5/2/2013 10:38:42,5/2/2013,10:38:42,0.00,14.25,47.70,967.27,56
5/2/2013 10:38:57,5/2/2013,10:38:57,0.00,14.25,47.40,967.29,24
5/2/2013 10:39:12,5/2/2013,10:39:12,0.11,14.25,50.20,967.29,12
5/2/2013 10:39:27,5/2/2013,10:39:27,0.48,14.25,51.20,967.27,353
5/2/2013 10:39:42,5/2/2013,10:39:42,0.47,14.25,50.29,967.26,17
5/2/2013 10:39:57,5/2/2013,10:39:57,0.87,14.22,48.20,967.26,12
5/2/2013 10:40:12,5/2/2013,10:40:12,0.77,14.25,50.29,967.26,68
5/2/2013 10:40:27,5/2/2013,10:40:27,0.79,14.22,49.40,967.29,73
5/2/2013 10:40:42,5/2/2013,10:40:42,0.49,14.30,51.20,967.27,352
5/2/2013 10:40:57,5/2/2013,10:40:57,0.00,14.30,50.50,967.29,34
5/2/2013 10:41:12,5/2/2013,10:41:12,0.00,14.35,51.79,967.29,36
5/2/2013 10:41:27,5/2/2013,10:41:27,0.59,14.37,52.00,967.29,51
5/2/2013 10:41:42,5/2/2013,10:41:42,0.00,14.42,52.79,967.29,23
5/2/2013 10:41:57,5/2/2013,10:41:57,0.30,14.42,52.70,967.27,34
5/2/2013 10:42:12,5/2/2013,10:42:12,0.15,14.42,52.00,967.26,22
5/2/2013 10:42:27,5/2/2013,10:42:27,0.00,14.37,50.00,967.25,19
5/2/2013 10:42:42,5/2/2013,10:42:42,0.49,14.30,48.90,967.23,5
5/2/2013 10:42:57,5/2/2013,10:42:57,1.08,14.35,50.79,967.24,1
5/2/2013 10:43:12,5/2/2013,10:43:12,0.86,14.30,51.20,967.25,24
5/2/2013 10:43:27,5/2/2013,10:43:27,0.76,14.35,50.90,967.25,28
5/2/2013 10:43:42,5/2/2013,10:43:42,0.88,14.35,51.00,967.24,37
5/2/2013 10:43:57,5/2/2013,10:43:57,2.08,14.35,53.09,967.25,24
5/2/2013 10:44:12,5/2/2013,10:44:12,0.63,14.42,53.70,967.26,35
5/2/2013 10:44:27,5/2/2013,10:44:27,0.76,14.37,53.59,967.29,2
5/2/2013 10:44:42,5/2/2013,10:44:42,0.88,14.42,54.00,967.29,27
5/2/2013 10:44:57,5/2/2013,10:44:57,0.94,14.30,51.00,967.27,358
5/2/2013 10:45:12,5/2/2013,10:45:12,1.05,14.22,48.20,967.26,0
5/2/2013 10:45:27,5/2/2013,10:45:27,1.45,14.10,47.29,967.25,0
5/2/2013 10:45:42,5/2/2013,10:45:42,1.02,14.22,50.20,967.25,9
5/2/2013 10:45:57,5/2/2013,10:45:57,0.15,14.35,53.59,967.26,35
5/2/2013 10:46:12,5/2/2013,10:46:12,0.00,14.35,55.20,967.27,266
5/2/2013 10:46:27,5/2/2013,10:46:27,0.00,14.35,52.40,967.26,9
5/2/2013 10:46:42,5/2/2013,10:46:42,0.00,14.35,52.09,967.27,34
5/2/2013 10:46:57,5/2/2013,10:46:57,0.30,14.22,49.00,967.25,48
5/2/2013 10:47:12,5/2/2013,10:47:12,0.70,14.25,49.90,967.24,37
5/2/2013 10:47:27,5/2/2013,10:47:27,0.55,14.35,53.90,967.25,50
5/2/2013 10:47:42,5/2/2013,10:47:42,0.19,14.42,55.00,967.24,55
5/2/2013 10:47:57,5/2/2013,10:47:57,0.59,14.37,54.90,967.25,75
5/2/2013 10:48:12,5/2/2013,10:48:12,1.04,14.37,54.90,967.25,27
5/2/2013 10:48:27,5/2/2013,10:48:27,0.95,14.37,55.29,967.24,43
5/2/2013 10:48:42,5/2/2013,10:48:42,1.48,14.35,53.40,967.25,34
5/2/2013 10:48:57,5/2/2013,10:48:57,1.30,14.35,52.29,967.26,43
5/2/2013 10:49:12,5/2/2013,10:49:12,1.23,14.30,52.00,967.26,78
5/2/2013 10:49:27,5/2/2013,10:49:27,0.95,14.25,51.90,967.29,108
5/2/2013 10:49:42,5/2/2013,10:49:42,0.87,14.25,52.29,967.27,67
5/2/2013 10:49:57,5/2/2013,10:49:57,0.13,14.35,53.00,967.26,20
5/2/2013 10:50:12,5/2/2013,10:50:12,0.45,14.35,52.40,967.26,94
5/2/2013 10:50:27,5/2/2013,10:50:27,0.15,14.35,52.50,967.25,23
5/2/2013 10:50:42,5/2/2013,10:50:42,0.48,14.42,52.20,967.24,50
5/2/2013 10:50:57,5/2/2013,10:50:57,0.61,14.42,51.09,967.22,19
5/2/2013 10:51:12,5/2/2013,10:51:12,0.95,14.42,52.00,967.20,59
5/2/2013 10:51:27,5/2/2013,10:51:27,0.38,14.44,49.90,967.22,92
5/2/2013 10:51:42,5/2/2013,10:51:42,0.40,14.37,46.50,967.19,67
5/2/2013 10:51:57,5/2/2013,10:51:57,0.51,14.35,48.50,967.20,50
5/2/2013 10:52:12,5/2/2013,10:52:12,0.58,14.42,49.90,967.22,0
5/2/2013 10:52:27,5/2/2013,10:52:27,0.88,14.42,50.20,967.24,47
5/2/2013 10:52:42,5/2/2013,10:52:42,1.06,14.42,51.70,967.24,30
5/2/2013 10:52:57,5/2/2013,10:52:57,1.26,14.42,49.70,967.25,1
5/2/2013 10:53:12,5/2/2013,10:53:12,0.77,14.42,49.70,967.26,79
5/2/2013 10:53:27,5/2/2013,10:53:27,1.20,14.30,48.09,967.26,82
5/2/2013 10:53:42,5/2/2013,10:53:42,0.44,14.37,48.50,967.24,104
5/2/2013 10:53:57,5/2/2013,10:53:57,0.11,14.50,49.29,967.26,36
5/2/2013 10:54:12,5/2/2013,10:54:12,0.00,14.50,50.00,967.25,76
5/2/2013 10:54:27,5/2/2013,10:54:27,0.13,14.52,49.29,967.25,41
5/2/2013 10:54:42,5/2/2013,10:54:42,0.15,14.62,51.79,967.24,14
5/2/2013 10:54:57,5/2/2013,10:54:57,0.48,14.57,50.00,967.25,12
5/2/2013 10:55:12,5/2/2013,10:55:12,1.63,14.35,46.70,967.24,15
5/2/2013 10:55:27,5/2/2013,10:55:27,0.66,14.50,49.20,967.25,13
5/2/2013 10:55:42,5/2/2013,10:55:42,1.45,14.42,49.20,967.24,29
5/2/2013 10:55:57,5/2/2013,10:55:57,1.06,14.52,51.29,967.25,25
5/2/2013 10:56:12,5/2/2013,10:56:12,1.27,14.50,49.40,967.24,0
5/2/2013 10:56:27,5/2/2013,10:56:27,1.33,14.50,51.20,967.23,1
5/2/2013 10:56:42,5/2/2013,10:56:42,0.55,14.64,51.90,967.25,108
5/2/2013 10:56:57,5/2/2013,10:56:57,0.94,14.62,51.79,967.23,42
5/2/2013 10:57:12,5/2/2013,10:57:12,0.77,14.64,50.29,967.23,356
5/2/2013 10:57:27,5/2/2013,10:57:27,0.99,14.57,49.70,967.23,40
5/2/2013 10:57:42,5/2/2013,10:57:42,1.19,14.64,51.59,967.23,96
5/2/2013 10:57:57,5/2/2013,10:57:57,0.58,14.69,51.20,967.22,250
5/2/2013 10:58:12,5/2/2013,10:58:12,0.54,14.62,50.40,967.22,41
5/2/2013 10:58:27,5/2/2013,10:58:27,0.86,14.62,52.20,967.22,348
5/2/2013 10:58:42,5/2/2013,10:58:42,0.70,14.62,51.90,967.20,24
5/2/2013 10:58:57,5/2/2013,10:58:57,0.54,14.57,50.79,967.22,17
5/2/2013 10:59:12,5/2/2013,10:59:12,1.12,14.57,53.29,967.23,58
5/2/2013 10:59:27,5/2/2013,10:59:27,0.79,14.52,51.09,967.22,187
5/2/2013 10:59:42,5/2/2013,10:59:42,1.08,14.52,54.09,967.19,5
5/2/2013 10:59:57,5/2/2013,10:59:57,1.41,14.52,53.20,967.22,32
5/2/2013 11:00:12,5/2/2013,11:00:12,0.33,14.57,52.79,967.22,52
5/2/2013 11:00:27,5/2/2013,11:00:27,0.72,14.52,51.59,967.22,186
5/2/2013 11:00:42,5/2/2013,11:00:42,0.38,14.57,52.20,967.23,39
5/2/2013 11:00:57,5/2/2013,11:00:57,0.62,14.57,52.50,967.23,40
5/2/2013 11:01:12,5/2/2013,11:01:12,0.59,14.62,54.00,967.22,349
5/2/2013 11:01:27,5/2/2013,11:01:27,0.33,14.57,53.59,967.23,20
5/2/2013 11:01:42,5/2/2013,11:01:42,0.80,14.57,53.29,967.24,350
5/2/2013 11:01:57,5/2/2013,11:01:57,0.80,14.57,52.79,967.24,20
5/2/2013 11:02:12,5/2/2013,11:02:12,0.99,14.57,51.90,967.24,7
5/2/2013 11:02:27,5/2/2013,11:02:27,0.69,14.50,49.70,967.24,358
5/2/2013 11:02:42,5/2/2013,11:02:42,0.52,14.57,51.59,967.25,358
5/2/2013 11:02:57,5/2/2013,11:02:57,0.18,14.57,53.70,967.26,37
5/2/2013 11:03:12,5/2/2013,11:03:12,0.00,14.57,50.50,967.26,51
5/2/2013 11:03:27,5/2/2013,11:03:27,0.33,14.52,49.59,967.26,348
5/2/2013 11:03:42,5/2/2013,11:03:42,0.61,14.50,49.59,967.26,14
5/2/2013 11:03:57,5/2/2013,11:03:57,0.95,14.37,46.50,967.25,0
5/2/2013 11:04:12,5/2/2013,11:04:12,0.30,14.44,47.70,967.25,313
5/2/2013 11:04:27,5/2/2013,11:04:27,1.01,14.50,51.70,967.24,73
5/2/2013 11:04:42,5/2/2013,11:04:42,0.40,14.35,47.29,967.25,13
5/2/2013 11:04:57,5/2/2013,11:04:57,0.87,14.25,46.50,967.27,75
5/2/2013 11:05:12,5/2/2013,11:05:12,0.70,14.37,51.09,967.31,334
5/2/2013 11:05:27,5/2/2013,11:05:27,0.72,14.30,47.79,967.30,72
5/2/2013 11:05:42,5/2/2013,11:05:42,0.81,14.22,46.50,967.30,339
5/2/2013 11:05:57,5/2/2013,11:05:57,0.87,14.17,46.40,967.30,14
5/2/2013 11:06:12,5/2/2013,11:06:12,0.55,14.25,47.40,967.31,346
5/2/2013 11:06:27,5/2/2013,11:06:27,0.22,14.30,48.90,967.31,0
5/2/2013 11:06:42,5/2/2013,11:06:42,0.00,14.35,49.40,967.30,327
5/2/2013 11:06:57,5/2/2013,11:06:57,0.00,14.35,49.90,967.29,18
5/2/2013 11:07:12,5/2/2013,11:07:12,0.00,14.37,47.70,967.27,357
5/2/2013 11:07:27,5/2/2013,11:07:27,0.00,14.35,46.90,967.29,49
5/2/2013 11:07:42,5/2/2013,11:07:42,0.00,14.35,46.50,967.30,30
5/2/2013 11:07:57,5/2/2013,11:07:57,0.00,14.35,47.59,967.29,11
5/2/2013 11:08:12,5/2/2013,11:08:12,0.23,14.37,50.50,967.30,35
5/2/2013 11:08:27,5/2/2013,11:08:27,0.74,14.37,49.90,967.29,139
5/2/2013 11:08:42,5/2/2013,11:08:42,0.00,14.35,47.09,967.27,24
5/2/2013 11:08:57,5/2/2013,11:08:57,0.73,14.37,50.90,967.26,352
5/2/2013 11:09:12,5/2/2013,11:09:12,1.06,14.35,50.79,967.24,112
5/2/2013 11:09:27,5/2/2013,11:09:27,0.59,14.35,48.90,967.25,31
5/2/2013 11:09:42,5/2/2013,11:09:42,0.45,14.42,52.59,967.26,352
5/2/2013 11:09:57,5/2/2013,11:09:57,1.12,14.35,49.09,967.22,350
5/2/2013 11:10:12,5/2/2013,11:10:12,0.94,14.25,47.29,967.24,55
5/2/2013 11:10:27,5/2/2013,11:10:27,0.38,14.35,48.09,967.25,126
5/2/2013 11:10:42,5/2/2013,11:10:42,0.38,14.35,48.40,967.25,65
5/2/2013 11:10:57,5/2/2013,11:10:57,0.00,14.37,50.29,967.24,50
5/2/2013 11:11:12,5/2/2013,11:11:12,0.23,14.37,50.50,967.23,46
5/2/2013 11:11:27,5/2/2013,11:11:27,0.00,14.42,52.29,967.24,86
5/2/2013 11:11:42,5/2/2013,11:11:42,0.00,14.44,51.40,967.25,92
5/2/2013 11:11:57,5/2/2013,11:11:57,0.00,14.44,52.20,967.25,6
5/2/2013 11:12:12,5/2/2013,11:12:12,0.00,14.50,52.09,967.23,47
5/2/2013 11:12:27,5/2/2013,11:12:27,0.74,14.37,50.79,967.19,36
5/2/2013 11:12:42,5/2/2013,11:12:42,0.66,14.44,52.09,967.18,17
5/2/2013 11:12:57,5/2/2013,11:12:57,0.95,14.50,51.40,967.17,40
5/2/2013 11:13:12,5/2/2013,11:13:12,0.93,14.42,48.70,967.15,6
5/2/2013 11:13:27,5/2/2013,11:13:27,0.77,14.37,46.70,967.17,59
5/2/2013 11:13:42,5/2/2013,11:13:42,0.69,14.35,45.70,967.15,359
5/2/2013 11:13:57,5/2/2013,11:13:57,0.65,14.42,49.09,967.15,12
5/2/2013 11:14:12,5/2/2013,11:14:12,0.24,14.44,48.70,967.16,50
5/2/2013 11:14:27,5/2/2013,11:14:27,0.49,14.42,48.29,967.15,324
5/2/2013 11:14:42,5/2/2013,11:14:42,0.12,14.44,47.29,967.16,355
5/2/2013 11:14:57,5/2/2013,11:14:57,0.45,14.52,51.20,967.16,23
5/2/2013 11:15:12,5/2/2013,11:15:12,0.63,14.57,51.50,967.15,66
5/2/2013 11:15:27,5/2/2013,11:15:27,0.00,14.64,53.50,967.17,327
5/2/2013 11:15:42,5/2/2013,11:15:42,0.00,14.64,50.20,967.18,29
5/2/2013 11:15:57,5/2/2013,11:15:57,0.90,14.72,54.40,967.19,60
5/2/2013 11:16:12,5/2/2013,11:16:12,0.29,14.64,50.70,967.19,341
5/2/2013 11:16:27,5/2/2013,11:16:27,0.95,14.50,47.79,967.19,96
5/2/2013 11:16:42,5/2/2013,11:16:42,0.79,14.44,46.29,967.19,64
5/2/2013 11:16:57,5/2/2013,11:16:57,0.72,14.42,45.59,967.18,350
5/2/2013 11:17:12,5/2/2013,11:17:12,0.00,14.44,45.50,967.15,22
5/2/2013 11:17:27,5/2/2013,11:17:27,0.00,14.42,45.00,967.17,347
5/2/2013 11:17:42,5/2/2013,11:17:42,0.00,14.42,46.09,967.16,11
5/2/2013 11:17:57,5/2/2013,11:17:57,0.00,14.44,45.59,967.16,359
5/2/2013 11:18:12,5/2/2013,11:18:12,0.00,14.50,46.29,967.16,4
5/2/2013 11:18:27,5/2/2013,11:18:27,0.00,14.57,49.70,967.16,27
5/2/2013 11:18:42,5/2/2013,11:18:42,0.00,14.50,47.59,967.15,25
5/2/2013 11:18:57,5/2/2013,11:18:57,0.00,14.50,46.00,967.16,40
5/2/2013 11:19:12,5/2/2013,11:19:12,0.00,14.52,48.29,967.16,7
5/2/2013 11:19:27,5/2/2013,11:19:27,0.00,14.62,49.70,967.15,19
5/2/2013 11:19:42,5/2/2013,11:19:42,0.37,14.64,51.20,967.15,355
5/2/2013 11:19:57,5/2/2013,11:19:57,0.66,14.57,48.00,967.12,13
5/2/2013 11:20:12,5/2/2013,11:20:12,0.30,14.64,44.59,967.15,101
5/2/2013 11:20:27,5/2/2013,11:20:27,0.38,14.72,48.59,967.15,21
5/2/2013 11:20:42,5/2/2013,11:20:42,0.36,14.80,49.59,967.13,110
5/2/2013 11:20:57,5/2/2013,11:20:57,0.99,14.80,51.70,967.11,32
5/2/2013 11:21:12,5/2/2013,11:21:12,1.02,14.92,52.00,967.10,359
5/2/2013 11:21:27,5/2/2013,11:21:27,1.23,14.92,50.90,967.12,20
5/2/2013 11:21:42,5/2/2013,11:21:42,1.48,15.00,51.20,967.12,31
5/2/2013 11:21:57,5/2/2013,11:21:57,1.27,15.05,50.79,967.11,21
5/2/2013 11:22:12,5/2/2013,11:22:12,1.26,15.10,50.20,967.11,35
5/2/2013 11:22:27,5/2/2013,11:22:27,1.08,15.12,50.50,967.11,44
5/2/2013 11:22:42,5/2/2013,11:22:42,1.04,15.19,50.70,967.10,11
5/2/2013 11:22:57,5/2/2013,11:22:57,1.24,15.25,53.20,967.09,358
5/2/2013 11:23:12,5/2/2013,11:23:12,1.90,15.19,52.00,967.07,1
5/2/2013 11:23:27,5/2/2013,11:23:27,1.05,15.19,49.09,967.07,20
5/2/2013 11:23:42,5/2/2013,11:23:42,0.70,15.19,48.90,967.09,6
5/2/2013 11:23:57,5/2/2013,11:23:57,1.56,15.17,49.00,967.05,22
5/2/2013 11:24:12,5/2/2013,11:24:12,0.90,15.27,50.50,967.07,58
5/2/2013 11:24:27,5/2/2013,11:24:27,1.18,15.27,51.00,967.04,43
5/2/2013 11:24:42,5/2/2013,11:24:42,1.27,15.25,49.00,967.04,1
5/2/2013 11:24:57,5/2/2013,11:24:57,0.98,15.37,50.09,967.04,19
5/2/2013 11:25:12,5/2/2013,11:25:12,0.99,15.37,51.09,967.07,33
5/2/2013 11:25:27,5/2/2013,11:25:27,1.20,15.12,47.40,967.07,46
5/2/2013 11:25:42,5/2/2013,11:25:42,0.76,15.32,51.70,967.08,2
5/2/2013 11:25:57,5/2/2013,11:25:57,1.13,15.44,51.20,967.04,358
5/2/2013 11:26:12,5/2/2013,11:26:12,0.68,15.44,49.90,967.05,51
5/2/2013 11:26:27,5/2/2013,11:26:27,0.00,15.52,50.59,967.07,29
5/2/2013 11:26:42,5/2/2013,11:26:42,0.69,15.44,48.20,967.04,37
5/2/2013 11:26:57,5/2/2013,11:26:57,0.13,15.55,49.20,967.05,25
5/2/2013 11:27:12,5/2/2013,11:27:12,0.00,15.60,49.00,967.05,1
5/2/2013 11:27:27,5/2/2013,11:27:27,0.00,15.64,49.09,967.05,32
5/2/2013 11:27:42,5/2/2013,11:27:42,0.00,15.67,48.20,967.04,22
5/2/2013 11:27:57,5/2/2013,11:27:57,0.00,15.64,47.59,967.05,49
5/2/2013 11:28:12,5/2/2013,11:28:12,0.19,15.67,48.40,967.05,15
5/2/2013 11:28:27,5/2/2013,11:28:27,0.08,15.75,48.59,967.04,60
5/2/2013 11:28:42,5/2/2013,11:28:42,0.87,15.55,48.50,967.07,13
5/2/2013 11:28:57,5/2/2013,11:28:57,1.16,15.60,50.20,967.07,35
5/2/2013 11:29:12,5/2/2013,11:29:12,1.31,15.60,49.40,967.05,126
5/2/2013 11:29:27,5/2/2013,11:29:27,0.88,15.64,48.70,967.07,19
5/2/2013 11:29:42,5/2/2013,11:29:42,0.83,15.64,48.09,967.05,24
5/2/2013 11:29:57,5/2/2013,11:29:57,0.00,15.75,48.59,967.05,342
5/2/2013 11:30:12,5/2/2013,11:30:12,0.00,15.80,50.50,967.07,0
5/2/2013 11:30:27,5/2/2013,11:30:27,0.00,15.82,50.90,967.07,26
5/2/2013 11:30:42,5/2/2013,11:30:42,0.00,15.82,52.00,967.08,21
5/2/2013 11:30:57,5/2/2013,11:30:57,1.48,15.64,49.50,967.07,12
5/2/2013 11:31:12,5/2/2013,11:31:12,0.87,15.60,46.90,967.05,335
5/2/2013 11:31:27,5/2/2013,11:31:27,0.68,15.67,48.79,967.05,28
5/2/2013 11:31:42,5/2/2013,11:31:42,0.68,15.75,51.50,967.04,28
5/2/2013 11:31:57,5/2/2013,11:31:57,0.70,15.67,50.29,967.05,34
5/2/2013 11:32:12,5/2/2013,11:32:12,0.88,15.60,48.79,967.05,15
5/2/2013 11:32:27,5/2/2013,11:32:27,0.19,15.75,50.50,967.05,47
5/2/2013 11:32:42,5/2/2013,11:32:42,0.56,15.72,49.40,967.05,59
5/2/2013 11:32:57,5/2/2013,11:32:57,1.04,15.52,46.20,967.04,91
5/2/2013 11:33:12,5/2/2013,11:33:12,0.63,15.64,47.20,967.04,92
5/2/2013 11:33:27,5/2/2013,11:33:27,0.70,15.67,48.50,967.04,18
5/2/2013 11:33:42,5/2/2013,11:33:42,0.81,15.67,48.50,967.03,25
5/2/2013 11:33:57,5/2/2013,11:33:57,0.69,15.72,48.09,967.04,31
5/2/2013 11:34:12,5/2/2013,11:34:12,0.69,15.72,49.59,967.04,42
5/2/2013 11:34:27,5/2/2013,11:34:27,0.15,15.92,51.59,967.01,302
5/2/2013 11:34:42,5/2/2013,11:34:42,0.16,15.75,47.09,966.97,359
5/2/2013 11:34:57,5/2/2013,11:34:57,1.49,15.55,46.09,966.96,2
5/2/2013 11:35:12,5/2/2013,11:35:12,1.61,15.60,49.70,966.98,76
5/2/2013 11:35:27,5/2/2013,11:35:27,0.94,15.75,51.70,967.02,90
5/2/2013 11:35:42,5/2/2013,11:35:42,0.91,15.64,47.79,966.97,347
5/2/2013 11:35:57,5/2/2013,11:35:57,0.94,15.52,45.00,966.96,15
5/2/2013 11:36:12,5/2/2013,11:36:12,0.73,15.60,45.40,966.96,153
5/2/2013 11:36:27,5/2/2013,11:36:27,0.44,15.72,48.90,966.96,13
5/2/2013 11:36:42,5/2/2013,11:36:42,1.15,15.75,49.70,966.95,74
5/2/2013 11:36:57,5/2/2013,11:36:57,1.04,15.75,49.70,966.96,33
5/2/2013 11:37:12,5/2/2013,11:37:12,0.48,15.75,47.00,966.97,35
