DateTime,Date,Time,Wind,Temperature,Pressure,Humidity,Direction
11/8/2013 14:44:24,11/8/2013,14:44:24,0.00,7.42,947.74,77.90,293
11/8/2013 14:44:54,11/8/2013,14:44:54,0.00,7.37,947.74,77.90,304
11/8/2013 14:45:24,11/8/2013,14:45:24,0.00,7.37,947.73,77.90,306
11/8/2013 14:45:54,11/8/2013,14:45:54,0.00,7.42,947.74,78.00,326
11/8/2013 14:46:24,11/8/2013,14:46:24,0.00,7.37,947.74,78.00,332
11/8/2013 14:46:54,11/8/2013,14:46:54,0.00,7.37,947.74,78.00,314
11/8/2013 14:47:24,11/8/2013,14:47:24,0.00,7.37,947.74,78.00,284
11/8/2013 14:47:54,11/8/2013,14:47:54,0.00,7.37,947.73,78.09,302
11/8/2013 14:48:24,11/8/2013,14:48:24,0.00,7.37,947.74,78.09,319
11/8/2013 14:48:54,11/8/2013,14:48:54,0.00,7.30,947.73,77.80,286
11/8/2013 14:49:24,11/8/2013,14:49:24,0.00,7.30,947.73,77.80,287
11/8/2013 14:49:54,11/8/2013,14:49:54,0.00,7.37,947.72,77.80,317
11/8/2013 14:50:24,11/8/2013,14:50:24,0.00,7.30,947.73,77.80,278
11/8/2013 14:50:54,11/8/2013,14:50:54,0.00,7.30,947.72,77.80,288
11/8/2013 14:51:24,11/8/2013,14:51:24,0.00,7.30,947.74,77.69,298
11/8/2013 14:51:54,11/8/2013,14:51:54,0.00,7.30,947.77,77.69,297
11/8/2013 14:52:24,11/8/2013,14:52:24,0.00,7.30,947.78,77.69,308
11/8/2013 14:52:54,11/8/2013,14:52:54,0.00,7.27,947.78,77.50,288
11/8/2013 14:53:24,11/8/2013,14:53:24,0.00,7.30,947.77,77.50,291
11/8/2013 14:53:54,11/8/2013,14:53:54,0.00,7.22,947.79,77.50,285
11/8/2013 14:54:24,11/8/2013,14:54:24,0.00,7.30,947.77,77.50,276
11/8/2013 14:54:54,11/8/2013,14:54:54,0.00,7.30,947.77,77.50,311
11/8/2013 14:55:24,11/8/2013,14:55:24,0.00,7.27,947.78,77.50,325
11/8/2013 14:55:54,11/8/2013,14:55:54,0.00,7.27,947.78,77.50,293
11/8/2013 14:56:24,11/8/2013,14:56:24,0.00,7.22,947.78,77.50,286
11/8/2013 14:56:54,11/8/2013,14:56:54,0.00,7.30,947.78,77.59,287
11/8/2013 14:57:24,11/8/2013,14:57:24,0.00,7.22,947.78,77.59,287
11/8/2013 14:57:54,11/8/2013,14:57:54,0.00,7.22,947.79,77.59,290
11/8/2013 14:58:24,11/8/2013,14:58:24,0.00,7.22,947.78,77.59,292
11/8/2013 14:58:54,11/8/2013,14:58:54,0.00,7.22,947.79,77.69,270
11/8/2013 14:59:24,11/8/2013,14:59:24,0.00,7.22,947.79,77.69,279
11/8/2013 14:59:54,11/8/2013,14:59:54,0.00,7.22,947.79,77.69,278
11/8/2013 15:00:24,11/8/2013,15:00:24,0.00,7.22,947.80,77.69,291
11/8/2013 15:00:54,11/8/2013,15:00:54,0.00,7.17,947.80,77.69,291
11/8/2013 15:01:24,11/8/2013,15:01:24,0.00,7.15,947.81,77.80,291
11/8/2013 15:01:54,11/8/2013,15:01:54,0.00,7.17,947.81,77.80,212
11/8/2013 15:02:24,11/8/2013,15:02:24,0.00,7.17,947.80,77.90,270
11/8/2013 15:02:54,11/8/2013,15:02:54,0.00,7.15,947.82,77.80,278
11/8/2013 15:03:24,11/8/2013,15:03:24,0.00,7.15,947.81,77.80,281
11/8/2013 15:03:54,11/8/2013,15:03:54,0.00,7.15,947.80,77.90,301
11/8/2013 15:04:24,11/8/2013,15:04:24,0.00,7.15,947.85,78.00,291
11/8/2013 15:04:54,11/8/2013,15:04:54,0.00,7.17,947.85,77.90,291
11/8/2013 15:05:24,11/8/2013,15:05:24,0.00,7.15,947.87,78.00,290
11/8/2013 15:05:54,11/8/2013,15:05:54,0.00,7.15,947.86,78.00,290
11/8/2013 15:06:24,11/8/2013,15:06:24,0.00,7.17,947.87,78.00,295
11/8/2013 15:06:54,11/8/2013,15:06:54,0.00,7.17,947.87,78.00,297
11/8/2013 15:07:24,11/8/2013,15:07:24,0.00,7.17,947.86,78.09,296
11/8/2013 15:07:54,11/8/2013,15:07:54,0.00,7.15,947.85,78.09,294
11/8/2013 15:08:24,11/8/2013,15:08:24,0.00,7.15,947.87,78.09,301
11/8/2013 15:08:54,11/8/2013,15:08:54,0.00,7.17,947.82,78.09,308
11/8/2013 15:09:24,11/8/2013,15:09:24,0.00,7.22,947.87,78.19,302
11/8/2013 15:09:54,11/8/2013,15:09:54,0.00,7.15,947.86,78.09,290
11/8/2013 15:10:24,11/8/2013,15:10:24,0.00,7.15,947.86,78.09,287
11/8/2013 15:10:54,11/8/2013,15:10:54,0.00,7.15,947.83,78.09,284
11/8/2013 15:11:24,11/8/2013,15:11:24,0.00,7.15,947.86,78.19,272
11/8/2013 15:11:54,11/8/2013,15:11:54,0.00,7.15,947.83,78.19,268
11/8/2013 15:12:24,11/8/2013,15:12:24,0.00,7.15,947.85,78.19,287
11/8/2013 15:12:54,11/8/2013,15:12:54,0.00,7.15,947.86,78.19,291
11/8/2013 15:13:24,11/8/2013,15:13:24,0.00,7.17,947.87,78.30,286
11/8/2013 15:13:54,11/8/2013,15:13:54,0.00,7.17,947.85,78.30,294
11/8/2013 15:14:24,11/8/2013,15:14:24,0.00,7.17,947.85,78.30,302
11/8/2013 15:14:54,11/8/2013,15:14:54,0.00,7.17,947.83,78.30,325
11/8/2013 15:15:24,11/8/2013,15:15:24,0.00,7.22,947.83,78.40,316
11/8/2013 15:15:54,11/8/2013,15:15:54,0.00,7.22,947.83,78.40,306
11/8/2013 15:16:24,11/8/2013,15:16:24,0.00,7.17,947.82,78.40,297
11/8/2013 15:16:54,11/8/2013,15:16:54,0.00,7.17,947.81,78.40,283
11/8/2013 15:17:24,11/8/2013,15:17:24,0.00,7.15,947.81,78.50,299
11/8/2013 15:17:54,11/8/2013,15:17:54,0.00,7.22,947.83,78.50,281
11/8/2013 15:18:24,11/8/2013,15:18:24,0.00,7.17,947.85,78.50,302
11/8/2013 15:18:54,11/8/2013,15:18:54,0.00,7.22,947.87,78.50,323
11/8/2013 15:19:24,11/8/2013,15:19:24,0.00,7.17,947.88,78.59,307
11/8/2013 15:19:54,11/8/2013,15:19:54,0.00,7.17,947.88,78.59,290
11/8/2013 15:20:24,11/8/2013,15:20:24,0.00,7.17,947.89,78.59,286
11/8/2013 15:20:54,11/8/2013,15:20:54,0.00,7.15,947.91,78.59,282
11/8/2013 15:21:24,11/8/2013,15:21:24,0.00,7.15,947.91,78.69,276
11/8/2013 15:21:54,11/8/2013,15:21:54,0.00,7.17,947.90,78.69,270
11/8/2013 15:22:24,11/8/2013,15:22:24,0.00,7.15,947.91,78.69,287
11/8/2013 15:22:54,11/8/2013,15:22:54,0.00,7.17,947.93,78.69,292
11/8/2013 15:23:24,11/8/2013,15:23:24,0.00,7.17,947.91,78.69,297
11/8/2013 15:23:54,11/8/2013,15:23:54,0.00,7.17,947.91,78.69,302
11/8/2013 15:24:24,11/8/2013,15:24:24,0.00,7.22,947.94,78.80,316
11/8/2013 15:24:54,11/8/2013,15:24:54,0.00,7.17,947.93,78.80,282
11/8/2013 15:25:24,11/8/2013,15:25:24,0.00,7.17,947.93,78.80,276
11/8/2013 15:25:54,11/8/2013,15:25:54,0.00,7.15,947.91,78.80,299
11/8/2013 15:26:24,11/8/2013,15:26:24,0.00,7.17,947.94,78.80,322
11/8/2013 15:26:54,11/8/2013,15:26:54,0.00,7.17,947.95,78.80,265
11/8/2013 15:27:24,11/8/2013,15:27:24,0.00,7.15,947.95,78.80,286
11/8/2013 15:27:54,11/8/2013,15:27:54,0.00,7.15,947.97,78.80,287
11/8/2013 15:28:24,11/8/2013,15:28:24,0.00,7.15,947.97,78.80,288
11/8/2013 15:28:54,11/8/2013,15:28:54,0.00,7.15,947.96,78.80,289
11/8/2013 15:29:24,11/8/2013,15:29:24,0.00,7.15,947.96,78.90,282
11/8/2013 15:29:54,11/8/2013,15:29:54,0.00,7.17,948.02,78.90,305
11/8/2013 15:30:24,11/8/2013,15:30:24,0.00,7.15,948.02,78.90,328
11/8/2013 15:30:54,11/8/2013,15:30:54,0.00,7.17,948.05,78.90,286
11/8/2013 15:31:24,11/8/2013,15:31:24,0.00,7.17,948.06,78.90,287
11/8/2013 15:31:54,11/8/2013,15:31:54,0.00,7.15,948.07,78.90,287
11/8/2013 15:32:24,11/8/2013,15:32:24,0.00,7.17,948.08,78.90,280
11/8/2013 15:32:54,11/8/2013,15:32:54,0.00,7.15,948.10,78.90,294
11/8/2013 15:33:24,11/8/2013,15:33:24,0.00,7.15,948.11,78.90,297
11/8/2013 15:33:54,11/8/2013,15:33:54,0.00,7.15,948.12,78.90,299
11/8/2013 15:34:24,11/8/2013,15:34:24,0.00,7.15,948.11,79.00,311
11/8/2013 15:34:54,11/8/2013,15:34:54,0.00,7.15,948.14,79.00,296
11/8/2013 15:35:24,11/8/2013,15:35:24,0.00,7.15,948.13,78.90,280
11/8/2013 15:35:54,11/8/2013,15:35:54,0.00,7.15,948.13,79.00,285
11/8/2013 15:36:24,11/8/2013,15:36:24,0.00,7.22,948.14,79.00,270
11/8/2013 15:36:54,11/8/2013,15:36:54,0.00,7.15,948.15,79.00,290
11/8/2013 15:37:24,11/8/2013,15:37:24,0.00,7.15,948.16,79.00,309
11/8/2013 15:37:54,11/8/2013,15:37:54,0.00,7.15,948.13,79.00,329
11/8/2013 15:38:24,11/8/2013,15:38:24,0.00,7.17,948.14,79.00,313
11/8/2013 15:38:54,11/8/2013,15:38:54,0.00,7.15,948.13,79.00,296
11/8/2013 15:39:24,11/8/2013,15:39:24,0.00,7.15,948.12,79.00,280
11/8/2013 15:39:54,11/8/2013,15:39:54,0.00,7.15,948.11,79.00,283
11/8/2013 15:40:24,11/8/2013,15:40:24,0.00,7.15,948.08,79.00,285
11/8/2013 15:40:54,11/8/2013,15:40:54,0.00,7.15,948.05,79.00,286
11/8/2013 15:41:24,11/8/2013,15:41:24,0.00,7.09,948.04,79.00,287
11/8/2013 15:41:54,11/8/2013,15:41:54,0.00,7.09,948.04,79.00,281
11/8/2013 15:42:24,11/8/2013,15:42:24,0.00,7.09,948.04,79.00,281
11/8/2013 15:42:54,11/8/2013,15:42:54,0.00,7.15,948.05,79.00,319
11/8/2013 15:43:24,11/8/2013,15:43:24,0.00,7.15,948.04,79.00,321
11/8/2013 15:43:54,11/8/2013,15:43:54,0.00,7.15,948.04,79.00,355
11/8/2013 15:44:24,11/8/2013,15:44:24,0.00,7.09,948.04,79.00,272
11/8/2013 15:44:54,11/8/2013,15:44:54,0.00,7.15,948.04,79.00,286
11/8/2013 15:45:24,11/8/2013,15:45:24,0.00,7.09,948.05,79.00,286
11/8/2013 15:45:54,11/8/2013,15:45:54,0.00,7.07,948.07,79.00,294
11/8/2013 15:46:24,11/8/2013,15:46:24,0.00,7.07,948.07,78.90,280
11/8/2013 15:46:54,11/8/2013,15:46:54,0.00,7.07,948.06,78.90,278
11/8/2013 15:47:24,11/8/2013,15:47:24,0.00,7.07,948.07,78.90,290
11/8/2013 15:47:54,11/8/2013,15:47:54,0.00,7.07,948.10,78.80,296
11/8/2013 15:48:24,11/8/2013,15:48:24,0.00,7.07,948.10,78.80,287
11/8/2013 15:48:54,11/8/2013,15:48:54,0.00,7.07,948.10,78.80,283
11/8/2013 15:49:24,11/8/2013,15:49:24,0.00,7.02,948.10,78.80,294
11/8/2013 15:49:54,11/8/2013,15:49:54,0.00,7.07,948.08,78.80,288
11/8/2013 15:50:24,11/8/2013,15:50:24,0.00,7.07,948.10,78.80,290
11/8/2013 15:50:54,11/8/2013,15:50:54,0.00,7.07,948.10,78.90,322
11/8/2013 15:51:24,11/8/2013,15:51:24,0.00,7.07,948.08,78.90,273
11/8/2013 15:51:54,11/8/2013,15:51:54,0.00,7.02,948.07,78.80,296
11/8/2013 15:52:24,11/8/2013,15:52:24,0.00,7.02,948.07,78.80,283
11/8/2013 15:52:54,11/8/2013,15:52:54,0.00,7.02,948.08,78.80,29
11/8/2013 15:53:24,11/8/2013,15:53:24,0.00,7.07,948.06,78.90,288
11/8/2013 15:53:54,11/8/2013,15:53:54,0.00,7.07,948.05,78.90,294
11/8/2013 15:54:24,11/8/2013,15:54:24,0.00,7.02,948.05,78.90,307
11/8/2013 15:54:54,11/8/2013,15:54:54,0.00,7.02,948.08,78.90,319
11/8/2013 15:55:24,11/8/2013,15:55:24,0.00,7.07,948.08,78.90,317
11/8/2013 15:55:54,11/8/2013,15:55:54,0.00,7.02,948.10,79.00,293
11/8/2013 15:56:24,11/8/2013,15:56:24,0.00,7.07,948.11,79.00,282
11/8/2013 15:56:54,11/8/2013,15:56:54,0.00,7.00,948.13,79.00,279
11/8/2013 15:57:24,11/8/2013,15:57:24,0.00,7.00,948.15,79.00,272
11/8/2013 15:57:54,11/8/2013,15:57:54,0.00,7.00,948.15,79.00,270
11/8/2013 15:58:24,11/8/2013,15:58:24,0.00,7.00,948.14,79.00,285
11/8/2013 15:58:54,11/8/2013,15:58:54,0.00,7.00,948.16,79.00,292
11/8/2013 15:59:24,11/8/2013,15:59:24,0.00,7.00,948.18,79.09,304
11/8/2013 15:59:54,11/8/2013,15:59:54,0.00,7.00,948.16,79.09,297
11/8/2013 16:00:24,11/8/2013,16:00:24,0.00,7.00,948.16,79.09,301
11/8/2013 16:00:54,11/8/2013,16:00:54,0.00,7.00,948.16,79.19,279
11/8/2013 16:01:24,11/8/2013,16:01:24,0.00,7.00,948.16,79.09,297
11/8/2013 16:01:54,11/8/2013,16:01:54,0.00,7.00,948.19,79.19,282
11/8/2013 16:02:24,11/8/2013,16:02:24,0.00,7.00,948.20,79.19,293
11/8/2013 16:02:54,11/8/2013,16:02:54,0.00,7.00,948.22,79.30,269
11/8/2013 16:03:24,11/8/2013,16:03:24,0.00,6.94,948.26,79.19,297
11/8/2013 16:03:54,11/8/2013,16:03:54,0.00,7.00,948.29,79.30,296
11/8/2013 16:04:24,11/8/2013,16:04:24,0.00,7.00,948.30,79.30,289
11/8/2013 16:04:54,11/8/2013,16:04:54,0.00,7.00,948.34,79.30,287
11/8/2013 16:05:24,11/8/2013,16:05:24,0.00,7.00,948.34,79.40,293
11/8/2013 16:05:54,11/8/2013,16:05:54,0.00,7.00,948.35,79.30,290
11/8/2013 16:06:24,11/8/2013,16:06:24,0.00,7.00,948.35,79.40,325
11/8/2013 16:06:54,11/8/2013,16:06:54,0.00,7.00,948.35,79.40,298
11/8/2013 16:07:24,11/8/2013,16:07:24,0.00,7.00,948.37,79.40,282
11/8/2013 16:07:54,11/8/2013,16:07:54,0.00,7.02,948.38,79.40,290
11/8/2013 16:08:24,11/8/2013,16:08:24,0.00,7.00,948.37,79.40,289
11/8/2013 16:08:54,11/8/2013,16:08:54,0.00,7.02,948.38,79.50,267
11/8/2013 16:09:24,11/8/2013,16:09:24,0.00,7.02,948.38,79.50,284
11/8/2013 16:09:54,11/8/2013,16:09:54,0.00,7.07,948.39,79.50,315
11/8/2013 16:10:24,11/8/2013,16:10:24,0.00,7.07,948.40,79.50,291
11/8/2013 16:10:54,11/8/2013,16:10:54,0.00,7.07,948.40,79.59,317
11/8/2013 16:11:24,11/8/2013,16:11:24,0.00,7.07,948.40,79.59,308
11/8/2013 16:11:54,11/8/2013,16:11:54,0.00,7.09,948.40,79.59,346
11/8/2013 16:12:24,11/8/2013,16:12:24,0.00,7.07,948.40,79.59,263
11/8/2013 16:12:54,11/8/2013,16:12:54,0.00,7.07,948.40,79.59,311
11/8/2013 16:13:24,11/8/2013,16:13:24,0.00,7.07,948.39,79.59,281
11/8/2013 16:13:54,11/8/2013,16:13:54,0.00,7.07,948.40,79.59,283
11/8/2013 16:14:24,11/8/2013,16:14:24,0.00,7.02,948.40,79.59,285
11/8/2013 16:14:54,11/8/2013,16:14:54,0.00,7.02,948.39,79.59,287
11/8/2013 16:15:24,11/8/2013,16:15:24,0.00,7.07,948.41,79.69,288
11/8/2013 16:15:54,11/8/2013,16:15:54,0.00,7.07,948.43,79.69,290
11/8/2013 16:16:24,11/8/2013,16:16:24,0.00,7.00,948.45,79.69,290
11/8/2013 16:16:54,11/8/2013,16:16:54,0.00,7.00,948.47,79.69,285
11/8/2013 16:17:24,11/8/2013,16:17:24,0.00,7.02,948.46,79.69,283
11/8/2013 16:17:54,11/8/2013,16:17:54,0.00,7.00,948.46,79.69,287
11/8/2013 16:18:24,11/8/2013,16:18:24,0.00,7.00,948.47,79.69,290
11/8/2013 16:18:54,11/8/2013,16:18:54,0.00,7.00,948.47,79.69,271
11/8/2013 16:19:24,11/8/2013,16:19:24,0.00,7.00,948.47,79.69,318
11/8/2013 16:19:54,11/8/2013,16:19:54,0.00,7.00,948.49,79.80,308
11/8/2013 16:20:24,11/8/2013,16:20:24,0.00,7.00,948.47,79.80,297
11/8/2013 16:20:54,11/8/2013,16:20:54,0.00,7.00,948.47,79.80,284
11/8/2013 16:21:24,11/8/2013,16:21:24,0.00,7.00,948.51,79.80,268
11/8/2013 16:21:54,11/8/2013,16:21:54,0.00,7.00,948.49,79.80,253
11/8/2013 16:22:24,11/8/2013,16:22:24,0.00,7.00,948.51,79.80,279
11/8/2013 16:22:54,11/8/2013,16:22:54,0.00,7.00,948.51,79.80,281
11/8/2013 16:23:24,11/8/2013,16:23:24,0.00,6.94,948.53,79.80,285
11/8/2013 16:23:54,11/8/2013,16:23:54,0.00,7.00,948.55,79.80,289
11/8/2013 16:24:24,11/8/2013,16:24:24,0.00,7.00,948.56,79.90,290
11/8/2013 16:24:54,11/8/2013,16:24:54,0.00,7.00,948.57,79.80,301
11/8/2013 16:25:24,11/8/2013,16:25:24,0.00,7.00,948.56,79.90,297
11/8/2013 16:25:54,11/8/2013,16:25:54,0.00,7.00,948.56,79.90,292
11/8/2013 16:26:24,11/8/2013,16:26:24,0.00,7.00,948.56,79.90,269
11/8/2013 16:26:54,11/8/2013,16:26:54,0.00,7.00,948.56,79.90,276
11/8/2013 16:27:24,11/8/2013,16:27:24,0.00,7.00,948.56,79.90,298
11/8/2013 16:27:54,11/8/2013,16:27:54,0.00,7.00,948.56,79.90,320
11/8/2013 16:28:24,11/8/2013,16:28:24,0.00,7.00,948.56,79.90,285
11/8/2013 16:28:54,11/8/2013,16:28:54,0.00,7.00,948.54,79.90,286
11/8/2013 16:29:24,11/8/2013,16:29:24,0.00,7.00,948.56,79.90,289
11/8/2013 16:29:54,11/8/2013,16:29:54,0.00,7.00,948.55,79.90,292
11/8/2013 16:30:24,11/8/2013,16:30:24,0.00,7.02,948.56,79.90,283
11/8/2013 16:30:54,11/8/2013,16:30:54,0.00,7.00,948.56,79.90,226
11/8/2013 16:31:24,11/8/2013,16:31:24,0.00,7.02,948.54,79.90,262
11/8/2013 16:31:54,11/8/2013,16:31:54,0.00,7.00,948.54,79.90,298
11/8/2013 16:32:24,11/8/2013,16:32:24,0.00,7.07,948.53,79.90,278
11/8/2013 16:32:54,11/8/2013,16:32:54,0.00,7.02,948.52,79.90,250
11/8/2013 16:33:24,11/8/2013,16:33:24,0.00,7.02,948.51,79.90,223
11/8/2013 16:33:54,11/8/2013,16:33:54,0.00,7.02,948.53,79.90,259
11/8/2013 16:34:24,11/8/2013,16:34:24,0.00,7.07,948.53,79.90,294
11/8/2013 16:34:54,11/8/2013,16:34:54,0.00,7.02,948.53,79.90,292
11/8/2013 16:35:24,11/8/2013,16:35:24,0.00,7.07,948.52,79.90,289
11/8/2013 16:35:54,11/8/2013,16:35:54,0.00,7.02,948.53,79.90,291
11/8/2013 16:36:24,11/8/2013,16:36:24,0.00,7.07,948.54,80.00,282
11/8/2013 16:36:54,11/8/2013,16:36:54,0.00,7.07,948.54,80.00,286
11/8/2013 16:37:24,11/8/2013,16:37:24,0.00,7.07,948.53,80.00,329
11/8/2013 16:37:54,11/8/2013,16:37:54,0.00,7.07,948.53,80.00,310
11/8/2013 16:38:24,11/8/2013,16:38:24,0.00,7.07,948.54,80.00,291
11/8/2013 16:38:54,11/8/2013,16:38:54,0.00,7.07,948.53,80.00,295
11/8/2013 16:39:24,11/8/2013,16:39:24,0.00,7.07,948.54,80.00,338
11/8/2013 16:39:54,11/8/2013,16:39:54,0.00,7.07,948.56,80.00,321
11/8/2013 16:40:24,11/8/2013,16:40:24,0.00,7.07,948.57,80.00,305
11/8/2013 16:40:54,11/8/2013,16:40:54,0.00,7.02,948.55,80.09,335
11/8/2013 16:41:24,11/8/2013,16:41:24,0.00,7.02,948.54,80.09,311
11/8/2013 16:41:54,11/8/2013,16:41:54,0.00,7.02,948.54,80.09,313
11/8/2013 16:42:24,11/8/2013,16:42:24,0.00,7.00,948.53,80.09,273
11/8/2013 16:42:54,11/8/2013,16:42:54,0.00,7.00,948.53,80.09,292
11/8/2013 16:43:24,11/8/2013,16:43:24,0.00,7.00,948.53,80.09,310
11/8/2013 16:43:54,11/8/2013,16:43:54,0.00,7.00,948.53,80.09,329
11/8/2013 16:44:24,11/8/2013,16:44:24,0.00,7.00,948.52,80.09,305
11/8/2013 16:44:54,11/8/2013,16:44:54,0.00,7.00,948.52,80.09,276
11/8/2013 16:45:24,11/8/2013,16:45:24,0.00,6.94,948.51,80.09,313
11/8/2013 16:45:54,11/8/2013,16:45:54,0.00,6.94,948.48,80.09,286
11/8/2013 16:46:24,11/8/2013,16:46:24,0.00,6.90,948.47,80.09,280
11/8/2013 16:46:54,11/8/2013,16:46:54,0.00,6.90,948.49,80.09,274
11/8/2013 16:47:24,11/8/2013,16:47:24,0.00,6.90,948.48,80.09,281
11/8/2013 16:47:54,11/8/2013,16:47:54,0.00,6.90,948.49,80.09,297
11/8/2013 16:48:24,11/8/2013,16:48:24,0.00,6.87,948.51,80.19,298
11/8/2013 16:48:54,11/8/2013,16:48:54,0.00,6.82,948.51,80.19,302
11/8/2013 16:49:24,11/8/2013,16:49:24,0.00,6.82,948.53,80.19,299
11/8/2013 16:49:54,11/8/2013,16:49:54,0.00,6.82,948.53,80.19,290
11/8/2013 16:50:24,11/8/2013,16:50:24,0.00,6.82,948.53,80.19,285
11/8/2013 16:50:54,11/8/2013,16:50:54,0.00,6.82,948.53,80.19,286
11/8/2013 16:51:24,11/8/2013,16:51:24,0.00,6.82,948.51,80.19,352
11/8/2013 16:51:54,11/8/2013,16:51:54,0.00,6.82,948.52,80.30,308
11/8/2013 16:52:24,11/8/2013,16:52:24,0.00,6.80,948.53,80.19,305
11/8/2013 16:52:54,11/8/2013,16:52:54,0.00,6.80,948.53,80.19,277
11/8/2013 16:53:24,11/8/2013,16:53:24,0.00,6.75,948.54,80.30,283
11/8/2013 16:53:54,11/8/2013,16:53:54,0.00,6.75,948.56,80.30,289
11/8/2013 16:54:24,11/8/2013,16:54:24,0.00,6.75,948.57,80.30,292
11/8/2013 16:54:54,11/8/2013,16:54:54,0.00,6.80,948.57,80.30,326
11/8/2013 16:55:24,11/8/2013,16:55:24,0.00,6.82,948.55,80.30,313
11/8/2013 16:55:54,11/8/2013,16:55:54,0.00,6.75,948.54,80.40,301
11/8/2013 16:56:24,11/8/2013,16:56:24,0.00,6.75,948.56,80.40,288
11/8/2013 16:56:54,11/8/2013,16:56:54,0.00,6.75,948.59,80.40,317
11/8/2013 16:57:24,11/8/2013,16:57:24,0.00,6.75,948.60,80.40,307
11/8/2013 16:57:54,11/8/2013,16:57:54,0.00,6.75,948.57,80.40,307
11/8/2013 16:58:24,11/8/2013,16:58:24,0.00,6.69,948.56,80.40,288
11/8/2013 16:58:54,11/8/2013,16:58:54,0.00,6.69,948.57,80.40,312
11/8/2013 16:59:24,11/8/2013,16:59:24,0.00,6.69,948.56,80.40,312
11/8/2013 16:59:54,11/8/2013,16:59:54,0.00,6.69,948.60,80.40,304
11/8/2013 17:00:24,11/8/2013,17:00:24,0.00,6.67,948.62,80.50,316
11/8/2013 17:00:54,11/8/2013,17:00:54,0.00,6.67,948.62,80.50,329
11/8/2013 17:01:24,11/8/2013,17:01:24,0.00,6.67,948.62,80.50,341
11/8/2013 17:01:54,11/8/2013,17:01:54,0.00,6.67,948.63,80.50,305
11/8/2013 17:02:24,11/8/2013,17:02:24,0.00,6.62,948.63,80.50,301
11/8/2013 17:02:54,11/8/2013,17:02:54,0.00,6.62,948.63,80.50,297
11/8/2013 17:03:24,11/8/2013,17:03:24,0.00,6.59,948.61,80.50,292
11/8/2013 17:03:54,11/8/2013,17:03:54,0.00,6.59,948.62,80.50,288
11/8/2013 17:04:24,11/8/2013,17:04:24,0.00,6.59,948.62,80.50,328
11/8/2013 17:04:54,11/8/2013,17:04:54,0.00,6.59,948.64,80.50,324
11/8/2013 17:05:24,11/8/2013,17:05:24,0.00,6.59,948.64,80.59,325
11/8/2013 17:05:54,11/8/2013,17:05:54,0.00,6.59,948.64,80.50,280
11/8/2013 17:06:24,11/8/2013,17:06:24,0.00,6.55,948.67,80.59,288
11/8/2013 17:06:54,11/8/2013,17:06:54,0.00,6.52,948.68,80.59,313
11/8/2013 17:07:24,11/8/2013,17:07:24,0.00,6.52,948.67,80.59,358
11/8/2013 17:07:54,11/8/2013,17:07:54,0.00,6.52,948.69,80.59,314
11/8/2013 17:08:24,11/8/2013,17:08:24,0.00,6.55,948.69,80.59,305
11/8/2013 17:08:54,11/8/2013,17:08:54,0.00,6.52,948.70,80.69,297
11/8/2013 17:09:24,11/8/2013,17:09:24,0.00,6.52,948.72,80.69,288
11/8/2013 17:09:54,11/8/2013,17:09:54,0.00,6.47,948.72,80.69,293
11/8/2013 17:10:24,11/8/2013,17:10:24,0.00,6.52,948.73,80.69,280
11/8/2013 17:10:54,11/8/2013,17:10:54,0.00,6.47,948.76,80.69,266
11/8/2013 17:11:24,11/8/2013,17:11:24,0.00,6.47,948.75,80.69,288
11/8/2013 17:11:54,11/8/2013,17:11:54,0.00,6.47,948.78,80.69,324
11/8/2013 17:12:24,11/8/2013,17:12:24,0.00,6.47,948.81,80.69,304
11/8/2013 17:12:54,11/8/2013,17:12:54,0.00,6.52,948.84,80.80,303
11/8/2013 17:13:24,11/8/2013,17:13:24,0.00,6.47,948.86,80.80,301
11/8/2013 17:13:54,11/8/2013,17:13:54,0.00,6.52,948.88,80.80,299
11/8/2013 17:14:24,11/8/2013,17:14:24,0.00,6.42,948.89,80.80,300
11/8/2013 17:14:54,11/8/2013,17:14:54,0.00,6.42,948.87,80.80,320
11/8/2013 17:15:24,11/8/2013,17:15:24,0.00,6.47,948.87,80.80,281
11/8/2013 17:15:54,11/8/2013,17:15:54,0.00,6.42,948.89,80.80,330
11/8/2013 17:16:24,11/8/2013,17:16:24,0.00,6.42,948.92,80.80,323
11/8/2013 17:16:54,11/8/2013,17:16:54,0.00,6.42,948.93,80.90,317
11/8/2013 17:17:24,11/8/2013,17:17:24,0.00,6.42,948.92,80.90,310
11/8/2013 17:17:54,11/8/2013,17:17:54,0.00,6.42,948.92,80.90,304
11/8/2013 17:18:24,11/8/2013,17:18:24,0.00,6.42,948.90,80.90,297
11/8/2013 17:18:54,11/8/2013,17:18:54,0.00,6.42,948.88,80.90,291
11/8/2013 17:19:24,11/8/2013,17:19:24,0.00,6.42,948.88,80.90,284
11/8/2013 17:19:54,11/8/2013,17:19:54,0.00,6.42,948.88,80.90,284
11/8/2013 17:20:24,11/8/2013,17:20:24,0.00,6.40,948.87,80.90,26
11/8/2013 17:20:54,11/8/2013,17:20:54,0.00,6.42,948.87,81.00,0
11/8/2013 17:21:24,11/8/2013,17:21:24,0.00,6.42,948.86,81.00,357
11/8/2013 17:21:54,11/8/2013,17:21:54,0.00,6.42,948.84,81.00,289
11/8/2013 17:22:24,11/8/2013,17:22:24,0.00,6.42,948.81,81.00,297
